,temp,objective,weight,percent_annealed
64,0.9299999999999999,286.20000000000005,498.79999999999995,0.00659501094973192
65,0.9199999999999999,283.30000000000007,499.5,0.005403910923440406
66,0.9099999999999999,290.70000000000005,499.4,0.005403231886607524
67,0.8999999999999999,287.20000000000005,495.80000000000007,0.0059862166104934856
68,0.8899999999999999,283.30000000000007,498.9,0.0068955103684316486
69,0.8799999999999999,278.4,498.4,0.005909273787970228
70,0.8699999999999999,280.70000000000005,499.6,0.005075121853173208
71,0.8599999999999999,284.39999999999986,497.9,0.0054037751024203886
72,0.8499999999999999,271.0,499.7,0.005707102451288497
73,0.8399999999999999,273.9,499.7,0.004545454545454545
74,0.8299999999999998,270.29999999999995,499.2,0.004142502071251036
75,0.8199999999999998,272.30000000000007,499.5,0.004394555773190699
76,0.8099999999999998,276.5,499.0,0.003738552251913185
77,0.7999999999999998,277.4,499.9,0.0043180277659227275
78,0.7899999999999998,290.9,499.6,0.004697194242797217
79,0.7799999999999998,277.1,499.4,0.005050631957182702
80,0.7699999999999998,269.70000000000005,499.99999999999994,0.0046721929163526755
81,0.7599999999999998,266.29999999999995,498.09999999999997,0.0031848731066305546
82,0.7499999999999998,271.79999999999995,499.7,0.003336008829136149
83,0.7399999999999998,269.80000000000007,499.90000000000003,0.0031848731066305546
84,0.7299999999999998,277.0,499.80000000000007,0.003185192616372392
85,0.7199999999999998,269.9000000000001,499.2,0.0036879076768690415
86,0.7099999999999997,274.5999999999999,499.29999999999995,0.003966361240115476
87,0.6999999999999997,270.5,500.0,0.0030589474212070304
88,0.6899999999999997,268.9000000000001,499.5,0.0029335071707953064
89,0.6799999999999997,269.1,500.0,0.0027573068631874466
90,0.6699999999999997,272.19999999999993,499.8,0.002355771640519272
91,0.6599999999999997,270.70000000000005,499.8,0.002481203007518797
92,0.6499999999999997,269.29999999999995,499.9,0.0019790074901675893
93,0.6399999999999997,269.9000000000001,499.29999999999995,0.002606712284131639
94,0.6299999999999997,276.5,497.6,0.0025315186605509186
95,0.6199999999999997,274.0999999999999,499.0,0.001878804579273028
96,0.6099999999999997,272.79999999999995,499.6,0.001426926350573274
97,0.5999999999999996,272.0,499.40000000000003,0.0014020329477742728
98,0.5899999999999996,272.4,499.6,0.0016778943677844282
99,0.5799999999999996,265.9000000000001,499.7,0.0018786163364476617
100,0.5699999999999996,267.4000000000001,499.70000000000005,0.0012515018021625952
101,0.5599999999999996,270.5,499.7,0.0011262670504317356
102,0.5499999999999996,268.4000000000001,499.0,0.0012765637906435384
103,0.5399999999999996,268.70000000000005,499.0,0.0008758101243650377
104,0.5299999999999996,268.0,499.8,0.0006754559327546094
105,0.5199999999999996,269.79999999999995,499.0,0.0005503164319483703
106,0.5099999999999996,269.5999999999999,500.0,0.0014270692504130989
107,0.49999999999999956,269.9,500.0,0.0006253908692933083
108,0.4499999999999996,267.29999999999995,497.90000000000003,0.0013016596160104132
109,0.4049999999999997,265.9000000000001,499.7,0.0010761838021824007
110,0.3644999999999997,265.9000000000001,499.7,0.0003251056593392853
111,0.32804999999999973,265.9000000000001,499.7,0.00030009002700810244
112,0.29524499999999976,266.29999999999995,500.0,0.00030009002700810244
113,0.2657204999999998,265.9000000000001,499.7,0.00010001000100010001
114,0.23914844999999982,265.9000000000001,499.7,2.500062501562539e-05
115,0.21523360499999983,265.9000000000001,499.7,7.500562542190664e-05
116,0.19371024449999985,265.9000000000001,499.7,5.000250012500625e-05
117,0.17433922004999988,265.9000000000001,499.7,0.0
